original_filepath,staging_filepath,filename,sku,tote_id,date,time,timestamp_iso,expected_qty,label,split,product_name,category,mix_up_qty,damaged_items_qty,dirty_items_qty,freshness_issue_items_qty,underripe_items_qty,overripe_items_qty,spoiled_items_qty,total_quality_issues,complaint_flag,number_of_issues,shopper_flag
quality-issue/20251119-42017956-10075034-12-00-51.png,sick_data_staging/10075034/20251119-42017956-10075034-12-00-51.png,20251119-42017956-10075034-12-00-51.png,10075034,42017956,2025-11-19,12:00:51,2025-11-19T12:00:51,,,,Heemskerk Couscous verspakket 4 pers | 30 min,Maaltijden & gemak,,,,,,,,0,False,0,False
quality-issue/20251120-42003513-10074776-15-37-28.png,sick_data_staging/10074776/20251120-42003513-10074776-15-37-28.png,20251120-42003513-10074776-15-37-28.png,10074776,42003513,2025-11-20,15:37:28,2025-11-20T15:37:28,,,,Picnic Stamppot aardappelen 1 kilo,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251119-4600038267-10760905-11-07-43.png,sick_data_staging/10760905/20251119-4600038267-10760905-11-07-43.png,20251119-4600038267-10760905-11-07-43.png,10760905,4600038267,2025-11-19,11:07:43,2025-11-19T11:07:43,,,,Parrano Geraspte kaas 100 gram,Kaas,,,,,,,,0,False,0,False
quality-issue/20251119-22018029-10074776-11-57-48.png,sick_data_staging/10074776/20251119-22018029-10074776-11-57-48.png,20251119-22018029-10074776-11-57-48.png,10074776,22018029,2025-11-19,11:57:48,2025-11-19T11:57:48,,,,Picnic Stamppot aardappelen 1 kilo,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251119-4600051932-11983817-11-17-04.png,sick_data_staging/11983817/20251119-4600051932-11983817-11-17-04.png,20251119-4600051932-11983817-11-17-04.png,11983817,4600051932,2025-11-19,11:17:04,2025-11-19T11:17:04,,,,'t Slagershuys Speklapjes gemarineerd 350 gram,Vlees & vis,,,,,,,,0,False,0,False
quality-issue/20251119-22021815-90006074-11-12-35.png,sick_data_staging/90006074/20251119-22021815-90006074-11-12-35.png,20251119-22021815-90006074-11-12-35.png,90006074,22021815,2025-11-19,11:12:35,2025-11-19T11:12:35,,,,Merkloos Bramen 125 gram,Fruit,,,,,,,,0,False,0,False
quality-issue/20251119-4600053661-10440048-14-49-05.png,sick_data_staging/10440048/20251119-4600053661-10440048-14-49-05.png,20251119-4600053661-10440048-14-49-05.png,10440048,4600053661,2025-11-19,14:49:05,2025-11-19T14:49:05,,,,Optimel Drinkyoghurt limoen 0% vet 1 liter,Zuivel & eieren,,,,,,,,0,False,0,False
quality-issue/20251119-22022690-11429410-12-01-22.png,sick_data_staging/11429410/20251119-22022690-11429410-12-01-22.png,20251119-22022690-11429410-12-01-22.png,11429410,22022690,2025-11-19,12:01:22,2025-11-19T12:01:22,,,,Heemskerk Italiaanse plaatpizza verspakket 2 pers • 30 min,Maaltijden & gemak,,,,,,,,0,False,0,False
quality-issue/20251120-22016983-10164913-15-15-19.png,sick_data_staging/10164913/20251120-22016983-10164913-15-15-19.png,20251120-22016983-10164913-15-15-19.png,10164913,22016983,2025-11-20,15:15:19,2025-11-20T15:15:19,,,,Picnic Schouderham 200 gram,Vleeswaren & broodsalades,,,,,,,,0,False,0,False
quality-issue/20251119-4600003625-10074799-11-16-20.png,sick_data_staging/10074799/20251119-4600003625-10074799-11-16-20.png,20251119-4600003625-10074799-11-16-20.png,10074799,4600003625,2025-11-19,11:16:20,2025-11-19T11:16:20,,,,Merkloos Munt 15 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251119-4600049671-90006000-11-09-36.png,sick_data_staging/90006000/20251119-4600049671-90006000-11-09-36.png,20251119-4600049671-90006000-11-09-36.png,90006000,4600049671,2025-11-19,11:09:36,2025-11-19T11:09:36,,,,Merkloos Bimi 200 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251119-42000103-10075033-11-29-40.png,sick_data_staging/10075033/20251119-42000103-10075033-11-29-40.png,20251119-42000103-10075033-11-29-40.png,10075033,42000103,2025-11-19,11:29:40,2025-11-19T11:29:40,,,,Heemskerk Lasagne verspakket 3-4 pers • 55 min,Maaltijden & gemak,,,,,,,,0,False,0,False
quality-issue/20251119-2600039339-11941316-12-02-41.png,sick_data_staging/11941316/20251119-2600039339-11941316-12-02-41.png,20251119-2600039339-11941316-12-02-41.png,11941316,2600039339,2025-11-19,12:02:41,2025-11-19T12:02:41,,,,Merkloos Munt 40 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251119-42006405-10074656-11-19-41.png,sick_data_staging/10074656/20251119-42006405-10074656-11-19-41.png,20251119-42006405-10074656-11-19-41.png,10074656,42006405,2025-11-19,11:19:41,2025-11-19T11:19:41,,,,Merkloos Mandarijnen 1 kilo,Fruit,,,,,,,,0,False,0,False
quality-issue/20251120-2600036940-11387807-15-15-54.png,sick_data_staging/11387807/20251120-2600036940-11387807-15-15-54.png,20251120-2600036940-11387807-15-15-54.png,11387807,2600036940,2025-11-20,15:15:54,2025-11-20T15:15:54,,,,Tante Fanny Flammkuchendeeg 260 gram,Maaltijden & gemak,,,,,,,,0,False,0,False
quality-issue/20251120-2600021158-12161532-15-33-47.png,sick_data_staging/12161532/20251120-2600021158-12161532-15-33-47.png,20251120-2600021158-12161532-15-33-47.png,12161532,2600021158,2025-11-20,15:33:47,2025-11-20T15:33:47,,,,"Campina High protein griekse yoghurt 1,5% 1 kilo",Zuivel & eieren,,,,,,,,0,False,0,False
quality-issue/20251119-4600046619-10688208-11-38-17.png,sick_data_staging/10688208/20251119-4600046619-10688208-11-38-17.png,20251119-4600046619-10688208-11-38-17.png,10688208,4600046619,2025-11-19,11:38:17,2025-11-19T11:38:17,,,,Danoontje Banaan aardbei abrikoos 6 x 50 gram,Zuivel & eieren,,,,,,,,0,False,0,False
quality-issue/20251120-2600038145-12167967-15-23-00.png,sick_data_staging/12167967/20251120-2600038145-12167967-15-23-00.png,20251120-2600038145-12167967-15-23-00.png,12167967,2600038145,2025-11-20,15:23:00,2025-11-20T15:23:00,,,,Humapro Bapao kip 1 stuk,Maaltijden & gemak,,,,,,,,0,False,0,False
quality-issue/20251119-4600059537-10254911-14-49-06.png,sick_data_staging/10254911/20251119-4600059537-10254911-14-49-06.png,20251119-4600059537-10254911-14-49-06.png,10254911,4600059537,2025-11-19,14:49:06,2025-11-19T14:49:06,,,,'t Slagershuys Gerookte kipfilet 125 gram,Vleeswaren & broodsalades,,,,,,,,0,False,0,False
quality-issue/20251119-2600023408-11738808-12-06-58.png,sick_data_staging/11738808/20251119-2600023408-11738808-12-06-58.png,20251119-2600023408-11738808-12-06-58.png,11738808,2600023408,2025-11-19,12:06:58,2025-11-19T12:06:58,,,,Zespri Bio Kiwi's sungold 4 stuks,Fruit,,,,,,,,0,False,0,False
quality-issue/20251120-22025682-11281686-15-37-27.png,sick_data_staging/11281686/20251120-22025682-11281686-15-37-27.png,20251120-22025682-11281686-15-37-27.png,11281686,22025682,2025-11-20,15:37:27,2025-11-20T15:37:27,,,,'t Slagershuys Chipolata 10 stuks à 30 gram,Vlees & vis,,,,,,,,0,False,0,False
quality-issue/20251119-2600013217-10762299-11-54-52.png,sick_data_staging/10762299/20251119-2600013217-10762299-11-54-52.png,20251119-2600013217-10762299-11-54-52.png,10762299,2600013217,2025-11-19,11:54:52,2025-11-19T11:54:52,,,,Almhof Yoghurt Griekse stijl 10% vet 450 gram,Zuivel & eieren,,,,,,,,0,False,0,False
quality-issue/20251119-42022905-10075934-11-16-02.png,sick_data_staging/10075934/20251119-42022905-10075934-11-16-02.png,20251119-42022905-10075934-11-16-02.png,10075934,42022905,2025-11-19,11:16:02,2025-11-19T11:16:02,,,,Picnic Snackwortel 150 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251120-22000510-10074656-15-24-08.png,sick_data_staging/10074656/20251120-22000510-10074656-15-24-08.png,20251120-22000510-10074656-15-24-08.png,10074656,22000510,2025-11-20,15:24:08,2025-11-20T15:24:08,,,,Merkloos Mandarijnen 1 kilo,Fruit,,,,,,,,0,False,0,False
quality-issue/20251119-4600028415-11391729-11-29-12.png,sick_data_staging/11391729/20251119-4600028415-11391729-11-29-12.png,20251119-4600028415-11391729-11-29-12.png,11391729,4600028415,2025-11-19,11:29:12,2025-11-19T11:29:12,,,,Heemskerk Pureersoep pompoen en wortel 2 pers • 12 min,Maaltijden & gemak,,,,,,,,0,False,0,False
quality-issue/20251119-4600003625-10074799-11-20-31.png,sick_data_staging/10074799/20251119-4600003625-10074799-11-20-31.png,20251119-4600003625-10074799-11-20-31.png,10074799,4600003625,2025-11-19,11:20:31,2025-11-19T11:20:31,,,,Merkloos Munt 15 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251120-4600039767-11431433-15-40-25.png,sick_data_staging/11431433/20251120-4600039767-11431433-15-40-25.png,20251120-4600039767-11431433-15-40-25.png,11431433,4600039767,2025-11-20,15:40:25,2025-11-20T15:40:25,,,,Vanmenno Bio desembol bruin 500 gram,Bakkerij,,,,,,,,0,False,0,False
quality-issue/20251119-42000254-10074656-11-03-38.png,sick_data_staging/10074656/20251119-42000254-10074656-11-03-38.png,20251119-42000254-10074656-11-03-38.png,10074656,42000254,2025-11-19,11:03:38,2025-11-19T11:03:38,,,,Merkloos Mandarijnen 1 kilo,Fruit,,,,,,,,0,False,0,False
quality-issue/20251119-2600032083-12162706-12-15-19.png,sick_data_staging/12162706/20251119-2600032083-12162706-12-15-19.png,20251119-2600032083-12162706-12-15-19.png,12162706,2600032083,2025-11-19,12:15:19,2025-11-19T12:15:19,,,,'t Slagershuys Grillham 100 gram,Vleeswaren & broodsalades,,,,,,,,0,False,0,False
quality-issue/20251119-2600022936-11790624-12-04-01.png,sick_data_staging/11790624/20251119-2600022936-11790624-12-04-01.png,20251119-2600022936-11790624-12-04-01.png,11790624,2600022936,2025-11-19,12:04:01,2025-11-19T12:04:01,,,,Lincet Le Délice de Bourgogne 70+ 200 gram,Kaas,,,,,,,,0,False,0,False
quality-issue/20251119-22003435-10468098-11-49-31.png,sick_data_staging/10468098/20251119-22003435-10468098-11-49-31.png,20251119-22003435-10468098-11-49-31.png,10468098,22003435,2025-11-19,11:49:31,2025-11-19T11:49:31,,,,Merkloos Botersla 1 krop,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251119-2600060704-11817754-11-54-54.png,sick_data_staging/11817754/20251119-2600060704-11817754-11-54-54.png,20251119-2600060704-11817754-11-54-54.png,11817754,2600060704,2025-11-19,11:54:54,2025-11-19T11:54:54,,,,Heemskerk Tagliatelle pomodoro verspakket 3-4 pers • 30 min,Maaltijden & gemak,,,,,,,,0,False,0,False
quality-issue/20251120-4600038737-12107006-15-06-42.png,sick_data_staging/12107006/20251120-4600038737-12107006-15-06-42.png,20251120-4600038737-12107006-15-06-42.png,12107006,4600038737,2025-11-20,15:06:42,2025-11-20T15:06:42,,,,Choco-O Chocoladeletter luxe - karamel zeezout melk 175 gram,Bakkerij,,,,,,,,0,False,0,False
quality-issue/20251120-42019092-12319263-15-16-26.png,sick_data_staging/12319263/20251120-42019092-12319263-15-16-26.png,20251120-42019092-12319263-15-16-26.png,12319263,42019092,2025-11-20,15:16:26,2025-11-20T15:16:26,,,,Verdino Mortadella pistache 80 gram,Vleeswaren & broodsalades,,,,,,,,0,False,0,False
quality-issue/20251119-42002473-11397146-11-23-52.png,sick_data_staging/11397146/20251119-42002473-11397146-11-23-52.png,20251119-42002473-11397146-11-23-52.png,11397146,42002473,2025-11-19,11:23:52,2025-11-19T11:23:52,,,,"Merkloos Handsinaasappels groot 1,5 kilo",Fruit,,,,,,,,0,False,0,False
quality-issue/20251120-22022783-11628521-15-42-22.png,sick_data_staging/11628521/20251120-22022783-11628521-15-42-22.png,20251120-22022783-11628521-15-42-22.png,11628521,22022783,2025-11-20,15:42:22,2025-11-20T15:42:22,,,,'t Slagershuys Gemengd gehakt 1 kilo,Vlees & vis,,,,,,,,0,False,0,False
quality-issue/20251119-2600035931-11760549-11-08-41.png,sick_data_staging/11760549/20251119-2600035931-11760549-11-08-41.png,20251119-2600035931-11760549-11-08-41.png,11760549,2600035931,2025-11-19,11:08:41,2025-11-19T11:08:41,,,,Heemskerk Ovenschotel rode kool verspakket 3-4 pers | 60 min,Maaltijden & gemak,,,,,,,,0,False,0,False
quality-issue/20251119-2600022945-10768430-11-57-33.png,sick_data_staging/10768430/20251119-2600022945-10768430-11-57-33.png,20251119-2600022945-10768430-11-57-33.png,10768430,2600022945,2025-11-19,11:57:33,2025-11-19T11:57:33,,,,Jan Pannenkoeken 8 stuks,Maaltijden & gemak,,,,,,,,0,False,0,False
quality-issue/20251120-4600001799-10760574-15-09-45.png,sick_data_staging/10760574/20251120-4600001799-10760574-15-09-45.png,20251120-4600001799-10760574-15-09-45.png,10760574,4600001799,2025-11-20,15:09:45,2025-11-20T15:09:45,,,,Dr. Oetker Wolkentoetje aardbei 115 gram,Zuivel & eieren,,,,,,,,0,False,0,False
quality-issue/20251119-22010596-90006058-11-54-41.png,sick_data_staging/90006058/20251119-22010596-90006058-11-54-41.png,20251119-22010596-90006058-11-54-41.png,90006058,22010596,2025-11-19,11:54:41,2025-11-19T11:54:41,,,,Merkloos Blauwe bessen 125 gram,Fruit,,,,,,,,0,False,0,False
quality-issue/20251119-4600020609-12052051-12-05-44.png,sick_data_staging/12052051/20251119-4600020609-12052051-12-05-44.png,20251119-4600020609-12052051-12-05-44.png,12052051,4600020609,2025-11-19,12:05:44,2025-11-19T12:05:44,,,,Danio Romige kwark bosbes 450 gram,Zuivel & eieren,,,,,,,,0,False,0,False
quality-issue/20251120-42020139-11817391-15-09-08.png,sick_data_staging/11817391/20251120-42020139-11817391-15-09-08.png,20251120-42020139-11817391-15-09-08.png,11817391,42020139,2025-11-20,15:09:08,2025-11-20T15:09:08,,,,Picnic Gemengde salade 300 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251119-22009987-12456832-11-24-43.png,sick_data_staging/12456832/20251119-22009987-12456832-11-24-43.png,20251119-22009987-12456832-11-24-43.png,12456832,22009987,2025-11-19,11:24:43,2025-11-19T11:24:43,,,,Picnic Achterham 150 gram,Vleeswaren & broodsalades,,,,,,,,0,False,0,False
quality-issue/20251119-42018977-10075937-12-06-48.png,sick_data_staging/10075937/20251119-42018977-10075937-12-06-48.png,20251119-42018977-10075937-12-06-48.png,10075937,42018977,2025-11-19,12:06:48,2025-11-19T12:06:48,,,,Picnic Andijvie fijn 500 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251119-4600034023-11431433-11-43-26.png,sick_data_staging/11431433/20251119-4600034023-11431433-11-43-26.png,20251119-4600034023-11431433-11-43-26.png,11431433,4600034023,2025-11-19,11:43:26,2025-11-19T11:43:26,,,,Vanmenno Bio desembol bruin 500 gram,Bakkerij,,,,,,,,0,False,0,False
quality-issue/20251119-4600019973-11290805-11-06-15.png,sick_data_staging/11290805/20251119-4600019973-11290805-11-06-15.png,20251119-4600019973-11290805-11-06-15.png,11290805,4600019973,2025-11-19,11:06:15,2025-11-19T11:06:15,,,,Vifit Goedemorgen kiwi aardbei banaan 400 ml,Zuivel & eieren,,,,,,,,0,False,0,False
quality-issue/20251120-2600048357-11789856-15-42-16.png,sick_data_staging/11789856/20251120-2600048357-11789856-15-42-16.png,20251120-2600048357-11789856-15-42-16.png,11789856,2600048357,2025-11-20,15:42:16,2025-11-20T15:42:16,,,,De Kaaskamer La Tur 220 gram,Kaas,,,,,,,,0,False,0,False
quality-issue/20251120-42003796-12121040-15-41-20.png,sick_data_staging/12121040/20251120-42003796-12121040-15-41-20.png,20251120-42003796-12121040-15-41-20.png,12121040,42003796,2025-11-20,15:41:20,2025-11-20T15:41:20,,,,Merkloos Bio prei 400 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251119-22000295-11299303-12-01-49.png,sick_data_staging/11299303/20251119-22000295-11299303-12-01-49.png,20251119-22000295-11299303-12-01-49.png,11299303,22000295,2025-11-19,12:01:49,2025-11-19T12:01:49,,,,Merkloos Blauwe bessen 500 gram,Fruit,,,,,,,,0,False,0,False
quality-issue/20251119-42009977-10075937-12-09-43.png,sick_data_staging/10075937/20251119-42009977-10075937-12-09-43.png,20251119-42009977-10075937-12-09-43.png,10075937,42009977,2025-11-19,12:09:43,2025-11-19T12:09:43,,,,Picnic Andijvie fijn 500 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251119-22003420-11425583-11-16-33.png,sick_data_staging/11425583/20251119-22003420-11425583-11-16-33.png,20251119-22003420-11425583-11-16-33.png,11425583,22003420,2025-11-19,11:16:33,2025-11-19T11:16:33,,,,Heemskerk Rode linzensoep verspakket 4-6 porties • 35 min,Maaltijden & gemak,,,,,,,,0,False,0,False
quality-issue/20251119-2600055311-12180803-11-50-18.png,sick_data_staging/12180803/20251119-2600055311-12180803-11-50-18.png,20251119-2600055311-12180803-11-50-18.png,12180803,2600055311,2025-11-19,11:50:18,2025-11-19T11:50:18,,,,Nestlé Pirulo frutti 5 x 70 ml,Diepvries,,,,,,,,0,False,0,False
quality-issue/20251119-42016865-12155519-11-06-27.png,sick_data_staging/12155519/20251119-42016865-12155519-11-06-27.png,20251119-42016865-12155519-11-06-27.png,12155519,42016865,2025-11-19,11:06:27,2025-11-19T11:06:27,,,,Picnic Mini krieltjes met kruidenbotersmaak 450 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251119-22009987-12456832-11-19-34.png,sick_data_staging/12456832/20251119-22009987-12456832-11-19-34.png,20251119-22009987-12456832-11-19-34.png,12456832,22009987,2025-11-19,11:19:34,2025-11-19T11:19:34,,,,Picnic Achterham 150 gram,Vleeswaren & broodsalades,,,,,,,,0,False,0,False
quality-issue/20251119-2600011300-10467848-12-13-30.png,sick_data_staging/10467848/20251119-2600011300-10467848-12-13-30.png,20251119-2600011300-10467848-12-13-30.png,10467848,2600011300,2025-11-19,12:13:30,2025-11-19T12:13:30,,,,Merkloos Ijsbergsla 1 krop,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251120-42008687-11425561-15-08-08.png,sick_data_staging/11425561/20251120-42008687-11425561-15-08-08.png,20251120-42008687-11425561-15-08-08.png,11425561,42008687,2025-11-20,15:08:08,2025-11-20T15:08:08,,,,Picnic Spinazie gewassen 200 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251119-22006093-90006036-11-29-29.png,sick_data_staging/90006036/20251119-22006093-90006036-11-29-29.png,20251119-22006093-90006036-11-29-29.png,90006036,22006093,2025-11-19,11:29:29,2025-11-19T11:29:29,,,,Merkloos Conference peren 4 stuks,Fruit,,,,,,,,0,False,0,False
quality-issue/20251120-4600018864-10254933-15-20-16.png,sick_data_staging/10254933/20251120-4600018864-10254933-15-20-16.png,20251120-4600018864-10254933-15-20-16.png,10254933,4600018864,2025-11-20,15:20:16,2025-11-20T15:20:16,,,,'t Slagershuys Slagersleverworst 125 gram,Vleeswaren & broodsalades,,,,,,,,0,False,0,False
quality-issue/20251120-4600002912-10053958-15-23-37.png,sick_data_staging/10053958/20251120-4600002912-10053958-15-23-37.png,20251120-4600002912-10053958-15-23-37.png,10053958,4600002912,2025-11-20,15:23:37,2025-11-20T15:23:37,,,,CoolBest Vruchtensap mango dream gekoeld 1 liter,Drinken,,,,,,,,0,False,0,False
quality-issue/20251119-4600024361-11751161-12-13-40.png,sick_data_staging/11751161/20251119-4600024361-11751161-12-13-40.png,20251119-4600024361-11751161-12-13-40.png,11751161,4600024361,2025-11-19,12:13:40,2025-11-19T12:13:40,,,,Merkloos Physalis zonder blad 125 gram,Fruit,,,,,,,,0,False,0,False
quality-issue/20251119-4600038046-11626002-11-03-33.png,sick_data_staging/11626002/20251119-4600038046-11626002-11-03-33.png,20251119-4600038046-11626002-11-03-33.png,11626002,4600038046,2025-11-19,11:03:33,2025-11-19T11:03:33,,,,Picnic Jonge kaas 48+ 750 gram,Kaas,,,,,,,,0,False,0,False
quality-issue/20251119-42002320-12121040-11-38-11.png,sick_data_staging/12121040/20251119-42002320-12121040-11-38-11.png,20251119-42002320-12121040-11-38-11.png,12121040,42002320,2025-11-19,11:38:11,2025-11-19T11:38:11,,,,Merkloos Bio prei 400 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251120-2600011872-11383196-15-39-28.png,sick_data_staging/11383196/20251120-2600011872-11383196-15-39-28.png,20251120-2600011872-11383196-15-39-28.png,11383196,2600011872,2025-11-20,15:39:28,2025-11-20T15:39:28,,,,Arla Lactofree magere kwark 450 gram,Zuivel & eieren,,,,,,,,0,False,0,False
quality-issue/20251119-22021354-11323777-12-08-57.png,sick_data_staging/11323777/20251119-22021354-11323777-12-08-57.png,20251119-22021354-11323777-12-08-57.png,11323777,22021354,2025-11-19,12:08:57,2025-11-19T12:08:57,,,,'t Slagershuys Runderhamburgers 4 stuks à 100 gram,Vlees & vis,,,,,,,,0,False,0,False
quality-issue/20251120-4600054558-12490994-15-15-40.png,sick_data_staging/12490994/20251120-4600054558-12490994-15-15-40.png,20251120-4600054558-12490994-15-15-40.png,12490994,4600054558,2025-11-20,15:15:40,2025-11-20T15:15:40,,,,Choco-O Chocoladeletter s wit speculaas 175 gram,Bakkerij,,,,,,,,0,False,0,False
quality-issue/20251119-4600001719-12121957-12-07-16.png,sick_data_staging/12121957/20251119-4600001719-12121957-12-07-16.png,20251119-4600001719-12121957-12-07-16.png,12121957,4600001719,2025-11-19,12:07:16,2025-11-19T12:07:16,,,,Picnic Geraspte milde kaas 48+ 400 gram,Kaas,,,,,,,,0,False,0,False
quality-issue/20251120-4600022844-12473801-15-38-19.png,sick_data_staging/12473801/20251120-4600022844-12473801-15-38-19.png,20251120-4600022844-12473801-15-38-19.png,12473801,4600022844,2025-11-20,15:38:19,2025-11-20T15:38:19,,,,Zuivelhoeve Xxl fit mousse choco 200 gram,Zuivel & eieren,,,,,,,,0,False,0,False
quality-issue/20251119-42009986-10484758-11-38-14.png,sick_data_staging/10484758/20251119-42009986-10484758-11-38-14.png,20251119-42009986-10484758-11-38-14.png,10484758,42009986,2025-11-19,11:38:14,2025-11-19T11:38:14,,,,"Merkloos Goudreinetten appels 1,5 kilo",Fruit,,,,,,,,0,False,0,False
quality-issue/20251119-22003094-11383720-11-13-01.png,sick_data_staging/11383720/20251119-22003094-11383720-11-13-01.png,20251119-22003094-11383720-11-13-01.png,11383720,22003094,2025-11-19,11:13:01,2025-11-19T11:13:01,,,,Merkloos Bio babyspinazie 100 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251120-42004666-10074776-15-22-54.png,sick_data_staging/10074776/20251120-42004666-10074776-15-22-54.png,20251120-42004666-10074776-15-22-54.png,10074776,42004666,2025-11-20,15:22:54,2025-11-20T15:22:54,,,,Picnic Stamppot aardappelen 1 kilo,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251119-4600024152-11742513-11-51-51.png,sick_data_staging/11742513/20251119-4600024152-11742513-11-51-51.png,20251119-4600024152-11742513-11-51-51.png,11742513,4600024152,2025-11-19,11:51:51,2025-11-19T11:51:51,,,,Merkloos Bio Limoenen 3 stuks,Fruit,,,,,,,,0,False,0,False
quality-issue/20251119-4600032185-11747275-11-25-48.png,sick_data_staging/11747275/20251119-4600032185-11747275-11-25-48.png,20251119-4600032185-11747275-11-25-48.png,11747275,4600032185,2025-11-19,11:25:48,2025-11-19T11:25:48,,,,Vanmenno Landstokbroodjes bruin 2 x 200 gram,Bakkerij,,,,,,,,0,False,0,False
quality-issue/20251119-22002123-10281919-11-52-56.png,sick_data_staging/10281919/20251119-22002123-10281919-11-52-56.png,20251119-22002123-10281919-11-52-56.png,10281919,22002123,2025-11-19,11:52:56,2025-11-19T11:52:56,,,,'t Slagershuys Rundergehakt 500 gram,Vlees & vis,,,,,,,,0,False,0,False
quality-issue/20251119-4600060210-12162632-11-58-02.png,sick_data_staging/12162632/20251119-4600060210-12162632-11-58-02.png,20251119-4600060210-12162632-11-58-02.png,12162632,4600060210,2025-11-19,11:58:02,2025-11-19T11:58:02,,,,Picnic High protein pudding chocolade 200 gram,Zuivel & eieren,,,,,,,,0,False,0,False
quality-issue/20251120-42022047-11397146-15-18-30.png,sick_data_staging/11397146/20251120-42022047-11397146-15-18-30.png,20251120-42022047-11397146-15-18-30.png,11397146,42022047,2025-11-20,15:18:30,2025-11-20T15:18:30,,,,"Merkloos Handsinaasappels groot 1,5 kilo",Fruit,,,,,,,,0,False,0,False
quality-issue/20251120-22019893-10691308-15-32-04.png,sick_data_staging/10691308/20251120-22019893-10691308-15-32-04.png,20251120-22019893-10691308-15-32-04.png,10691308,22019893,2025-11-20,15:32:04,2025-11-20T15:32:04,,,,Merkloos Bio winterpeen 1 kilo,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251120-4600038684-11612946-15-20-11.png,sick_data_staging/11612946/20251120-4600038684-11612946-15-20-11.png,20251120-4600038684-11612946-15-20-11.png,11612946,4600038684,2025-11-20,15:20:11,2025-11-20T15:20:11,,,,Picnic Magere kwark vanille 500 gram,Zuivel & eieren,,,,,,,,0,False,0,False
quality-issue/20251119-4600009398-11465352-11-05-25.png,sick_data_staging/11465352/20251119-4600009398-11465352-11-05-25.png,20251119-4600009398-11465352-11-05-25.png,11465352,4600009398,2025-11-19,11:05:25,2025-11-19T11:05:25,,,,Superieur Chorizo 100 gram,Vleeswaren & broodsalades,,,,,,,,0,False,0,False
quality-issue/20251119-2600021477-12309265-11-47-56.png,sick_data_staging/12309265/20251119-2600021477-12309265-11-47-56.png,20251119-2600021477-12309265-11-47-56.png,12309265,2600021477,2025-11-19,11:47:56,2025-11-19T11:47:56,,,,Picnic Mangostukjes 120 gram,Fruit,,,,,,,,0,False,0,False
quality-issue/20251120-4600036399-10467848-15-34-21.png,sick_data_staging/10467848/20251120-4600036399-10467848-15-34-21.png,20251120-4600036399-10467848-15-34-21.png,10467848,4600036399,2025-11-20,15:34:21,2025-11-20T15:34:21,,,,Merkloos Ijsbergsla 1 krop,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251120-42019092-12319263-15-08-45.png,sick_data_staging/12319263/20251120-42019092-12319263-15-08-45.png,20251120-42019092-12319263-15-08-45.png,12319263,42019092,2025-11-20,15:08:45,2025-11-20T15:08:45,,,,Verdino Mortadella pistache 80 gram,Vleeswaren & broodsalades,,,,,,,,0,False,0,False
quality-issue/20251119-42008704-11397146-11-17-57.png,sick_data_staging/11397146/20251119-42008704-11397146-11-17-57.png,20251119-42008704-11397146-11-17-57.png,11397146,42008704,2025-11-19,11:17:57,2025-11-19T11:17:57,,,,"Merkloos Handsinaasappels groot 1,5 kilo",Fruit,,,,,,,,0,False,0,False
quality-issue/20251119-2600020407-90006127-11-07-40.png,sick_data_staging/90006127/20251119-2600020407-90006127-11-07-40.png,20251119-2600020407-90006127-11-07-40.png,90006127,2600020407,2025-11-19,11:07:40,2025-11-19T11:07:40,,,,Merkloos Verse Italiaanse kruiden mix 15 gram,Aardappelen & groente,,,,,,,,0,False,0,False
quality-issue/20251119-4600013149-11747275-11-09-20.png,sick_data_staging/11747275/20251119-4600013149-11747275-11-09-20.png,20251119-4600013149-11747275-11-09-20.png,11747275,4600013149,2025-11-19,11:09:20,2025-11-19T11:09:20,,,,Vanmenno Landstokbroodjes bruin 2 x 200 gram,Bakkerij,,,,,,,,0,False,0,False
